-0.0673152,0.0126714
-0.0673848,0.0126762
-0.0674535,0.012681
-0.0675725,0.0126915
-0.0676541,0.0127008
-0.0680513,0.0127354
-0.0681278,0.0127462
-0.0682571,0.0127552
-0.0683255,0.0127598
-0.0683738,0.012765
-0.0684495,0.012776
-0.068525,0.0127821
-0.0685923,0.0127862
-0.0686517,0.0127923
-0.0688913,0.0128142
-0.0690153,0.012824
-0.0690938,0.0128337
-0.0691641,0.0128386
-0.0692175,0.0128441
-0.0692808,0.0128479
-0.0693462,0.0128589
-0.0694151,0.0128644
-0.0694656,0.0128687
-0.0695256,0.0128748
-0.0695644,0.0128748
-0.0696088,0.0128801
