19.2761839,-99.0842795
19.2764428,-99.0839486
19.2767442,-99.083711
19.2770391,-99.0835502
19.2773338,-99.0833206
19.2776356,-99.0830828
19.2779196,-99.0829192
19.2782422,-99.0827019
19.2785232,-99.0825115
19.2788272,-99.0822936
19.2791379,-99.082064
19.2794441,-99.0818956
19.2797511,-99.0817023
19.2800498,-99.0814828
19.2803538,-99.0812959
19.280653,-99.0810356
19.2809345,-99.0808523
19.281241,-99.0806667
19.2815398,-99.0804161
19.2818423,-99.0802663
19.2821533,-99.0800361
19.2821686,-99.0788372
19.2814221,-99.0784554
19.2811902,-99.0787151
19.2809366,-99.0789961
19.2806753,-99.079282
19.2803895,-99.0795423
19.2800979,-99.0797615
19.2797764,-99.0799951
19.2794436,-99.0802087
19.279161,-99.0804222
19.2788027,-99.0806258
19.2785648,-99.0808506
19.2782529,-99.0810345
19.2779505,-99.0812408
19.2776146,-99.0814236
19.2773023,-99.0818336
19.2767651,-99.0820412
19.2766022,-99.0822539
19.2763513,-99.0824988
19.2760836,-99.0824988
19.2757791,-99.0827021
19.2754345,-99.0829256
19.2746397,-99.0824151
19.2748225,-99.0819188
19.2751538,-99.0817758
19.2754499,-99.081585
19.2757603,-99.0813919
19.2760379,-99.0811955
19.2763436,-99.0810386
19.2766202,-99.0807628
19.2769392,-99.0805868
19.2772508,-99.0803503
19.2775384,-99.0801496
19.2778374,-99.079921
19.2781436,-99.0797488
19.2784533,-99.0796195
19.2787169,-99.0793058
19.2790227,-99.0791397
19.2793412,-99.078945
19.2796381,-99.0787129
19.2799348,-99.0785395
19.2802339,-99.0783511
19.28054,-99.0781342
19.2808383,-99.0779146
19.2811376,-99.0776987
19.2814403,-99.0775473
19.281376,-99.0764019
19.2807713,-99.0762197
19.2805287,-99.0764196
19.2802795,-99.0766806
19.280002,-99.0769084
19.2797196,-99.0771483
19.2794183,-99.0773762
19.2790987,-99.0776137
19.27882,-99.0778041
19.2784967,-99.0780015
19.2781764,-99.078213
19.2778861,-99.0784011
19.2775776,-99.0786189
19.2773031,-99.0788252
19.2769809,-99.079007
19.2766543,-99.0792242
19.2763673,-99.0794191
19.2760616,-99.0796413
19.2757291,-99.0798548
19.2753903,-99.0800447
19.2751137,-99.0802652
19.2747831,-99.0804895
19.2744977,-99.080704
19.2738531,-99.0800104
19.2739976,-99.0796369
19.2743077,-99.0793761
