0.0149485,0.0104624
19.2755087,-99.0838618
19.2758828,-99.0837806
19.2762527,-99.0837982
19.2765949,-99.0837211
19.2769319,-99.0834726
19.2772188,-99.0833288
19.2775173,-99.0831724
19.2778089,-99.0828969
19.2781309,-99.0826135
19.278425,-99.0825023
19.2787079,-99.0822163
19.2790381,-99.0820698
19.2793364,-99.0817882
19.2796476,-99.0816634
19.279966,-99.0813656
19.2802761,-99.081226
19.2805577,-99.0809208
19.2808731,-99.0807828
19.2811958,-99.080632
19.2814949,-99.0803182
19.2818175,-99.0801726
19.282103,-99.0798528
19.2824137,-99.0797135
19.2821933,-99.0789029
19.2816535,-99.0785195
19.2814313,-99.0786812
19.2812041,-99.0791187
19.2809615,-99.0793024
19.2806775,-99.0796528
19.2803929,-99.0798196
19.2800932,-99.0799869
19.2797751,-99.0802963
19.279494,-99.0804575
19.2791643,-99.0805993
19.2788599,-99.0809506
19.2785816,-99.081118
19.2782689,-99.0812661
19.2779666,-99.0814431
19.2776875,-99.081788
19.2773855,-99.0819631
19.2770599,-99.082121
19.2767588,-99.0822701
19.2764533,-99.0825427
19.276141,-99.082691
19.2758351,-99.0828588
19.2755501,-99.0831899
19.2747188,-99.0822951
19.2747784,-99.0819749
19.2750569,-99.0817351
19.2753626,-99.0814921
19.2756841,-99.0812792
19.2759821,-99.0811202
19.276289,-99.0808029
19.2765701,-99.0806613
19.2768823,-99.0803599
19.2771906,-99.0802139
19.2775019,-99.0800914
19.2777834,-99.0798173
19.2780914,-99.0796719
19.2783767,-99.0793739
19.2786987,-99.0792363
19.2789838,-99.0789628
19.2792866,-99.0788132
19.2795941,-99.0785365
19.2799038,-99.0783811
19.2801945,-99.0782258
19.280518,-99.0779374
19.2808294,-99.0777859
19.2811307,-99.0774981
19.2814489,-99.0773562
19.2814099,-99.0764094
19.2809505,-99.0761946
19.2806604,-99.0764493
19.2804264,-99.0766752
19.2801648,-99.0768632
19.2799146,-99.07727
19.2796246,-99.0774609
19.2793189,-99.0777582
19.279001,-99.0779177
19.2787147,-99.0780539
19.2784014,-99.0783624
19.2780798,-99.0784924
19.277779,-99.0786552
19.2774676,-99.078966
19.2771475,-99.0791426
19.2768285,-99.079299
19.2765419,-99.0796383
19.2762361,-99.0798073
19.2759084,-99.079968
19.2755905,-99.080107
19.2753011,-99.0804289
19.2749745,-99.0805876
19.2746664,-99.0807409
19.2738301,-99.0801188
19.2739609,-99.0794533
19.2742444,-99.0792387
19.2745914,-99.0790602
19.2749407,-99.0789731
19.2752183,-99.078691
19.2755467,-99.0785199
19.2758409,-99.0781989
19.2761486,-99.0780497
19.2764239,-99.0779025
19.2767336,-99.0776007
19.277039,-99.0774867
19.277357,-99.077226
19.2776329,-99.0770799
19.277967,-99.0767855
19.2782624,-99.0766557
19.2785884,-99.0763357
19.2788671,-99.0761787
19.2792183,-99.0760079
19.2795143,-99.0758461
19.2798354,-99.07553
