-0.0435209,0.0094476
-0.043691,0.0094841
-0.0437726,0.0095078
-0.0438609,0.0095305
-0.0439493,0.0095438
-0.04403,0.0095656
-0.0441325,0.009577
-0.0442361,0.0096099
-0.0443192,0.009621
-0.0444776,0.0096571
-0.0446149,0.0096937
-0.0447004,0.009705
-0.0448509,0.0097435
-0.0449828,0.0097682
-0.0450796,0.0097929
-0.0451545,0.0098015
-0.0452471,0.0098249
-0.0453411,0.0098474
-0.0454297,0.0098717
-0.0455124,0.009882
-0.0455853,0.0099056
-0.0456802,0.0099174
-0.0457744,0.00994
-0.0458668,0.0099631
-0.0459633,0.0099859
-0.0460494,0.0099978
-0.053256,0.0114058
